"id","n","NNE","TYPE"
179,"500",4.00865898424093,"IV"
180,"500",9.76769285639775,"IV"
181,"500",5.34590242724654,"IV"
182,"500",3.71099127354492,"IV"
183,"500",5.62834713745295,"IV"
184,"500",6.0207684907032,"IV"
185,"500",4.9576674999643,"IV"
186,"500",6.32600898754604,"IV"
187,"500",8.20782097876938,"IV"
188,"500",4.20265994684292,"IV"
189,"500",11.0953132815035,"IV"
190,"500",12.4653108312525,"IV"
191,"500",5.35549596786225,"IV"
192,"500",9.36456972668378,"IV"
193,"500",5.59224490211033,"IV"
194,"500",3.8111611516335,"IV"
195,"500",4.66352566478816,"IV"
196,"500",4.49611532847808,"IV"
197,"500",6.41176706121331,"IV"
198,"500",5.86533799658942,"IV"
199,"500",5.49013950383168,"IV"
200,"500",4.76819490379029,"IV"
201,"500",6.07671912212028,"IV"
202,"500",5.9074179795474,"IV"
203,"500",6.33720986890683,"IV"
204,"500",5.51549825946609,"IV"
205,"500",6.29523208817957,"IV"
206,"500",3.94155083049964,"IV"
207,"500",3.76600242813319,"IV"
208,"500",5.53747494308506,"IV"
209,"500",5.77529513703441,"IV"
210,"500",5.31320656901893,"IV"
211,"500",4.49456495619591,"IV"
212,"500",4.6076527469388,"IV"
213,"500",6.09374617500442,"IV"
214,"500",7.32476988727576,"IV"
215,"500",8.00498473143285,"IV"
216,"500",4.84765584416614,"IV"
217,"500",6.34455761962845,"IV"
218,"500",3.68247184736729,"IV"
219,"500",5.11933185130142,"IV"
220,"500",3.72202264168351,"IV"
221,"500",4.65680516461764,"IV"
222,"500",6.64076635509946,"IV"
223,"500",4.44796607598087,"IV"
224,"500",3.94206221205316,"IV"
225,"500",5.44959004658395,"IV"
226,"500",3.43745524152963,"IV"
227,"500",23.9900542490634,"IV"
228,"500",5.96313332059147,"IV"
229,"500",3.47124920610385,"IV"
230,"500",5.73172687946146,"IV"
231,"500",8.40218805830017,"IV"
232,"500",7.96545458231115,"IV"
233,"500",5.38608643878171,"IV"
234,"500",4.43914659268361,"IV"
235,"500",4.55131913073247,"IV"
236,"500",4.35596301497375,"IV"
237,"500",6.1021931227221,"IV"
238,"500",20.3783723472959,"IV"
239,"500",3.94412711278754,"IV"
240,"500",5.3220266469844,"IV"
241,"500",4.28644080802276,"IV"
242,"500",7.41972241743297,"IV"
243,"500",7.39591343330286,"IV"
244,"500",5.6389156218801,"IV"
245,"500",6.42583489326637,"IV"
246,"500",5.26041297895533,"IV"
247,"500",5.82061628987573,"IV"
248,"500",3.70342346336501,"IV"
249,"500",3.54041191908976,"IV"
250,"500",5.86966805821307,"IV"
251,"500",4.06444152150305,"IV"
252,"500",6.09227991356322,"IV"
253,"500",3.62803573725411,"IV"
254,"500",5.33216411561643,"IV"
255,"500",4.84990669148848,"IV"
256,"500",4.11818556204286,"IV"
257,"500",5.99245845659981,"IV"
258,"500",7.42017804579957,"IV"
259,"500",11.0670947585398,"IV"
260,"500",5.18179474999133,"IV"
261,"500",5.23646513891706,"IV"
262,"500",6.45449852737125,"IV"
263,"500",5.15252268474628,"IV"
264,"500",3.77814492935594,"IV"
265,"500",6.24774073017973,"IV"
266,"500",6.45515142537304,"IV"
267,"500",8.61903352584701,"IV"
268,"500",4.35469001378814,"IV"
269,"500",8.59915689232468,"IV"
270,"500",3.318078512369,"IV"
271,"500",7.61746739551691,"IV"
272,"500",10.0285441698351,"IV"
273,"500",24.3771935883013,"IV"
274,"500",11.9175743775576,"IV"
275,"500",7.46119252621267,"IV"
276,"500",5.15306027644617,"IV"
277,"500",4.24560532074137,"IV"
278,"500",4.42626362919302,"IV"
279,"500",5.95706993116363,"IV"
280,"500",6.44550190200163,"IV"
281,"500",5.42776945475239,"IV"
282,"500",4.19597609968738,"IV"
283,"500",3.49243434537568,"IV"
284,"500",3.81652277619265,"IV"
285,"500",5.49010682997436,"IV"
286,"500",5.05062802282509,"IV"
287,"500",5.28995463706813,"IV"
288,"500",6.95412846074519,"IV"
289,"500",4.90728698534532,"IV"
290,"500",23.877192186957,"IV"
291,"500",18.6073393936062,"IV"
292,"500",5.40051148881226,"IV"
293,"500",5.36089693729245,"IV"
294,"500",5.18209951467826,"IV"
295,"500",7.43336141282504,"IV"
296,"500",6.17605328263094,"IV"
297,"500",3.56955190704255,"IV"
298,"500",8.03508244788841,"IV"
299,"500",4.27083248322347,"IV"
300,"500",6.40023147169938,"IV"
301,"500",5.16290262869031,"IV"
302,"500",13.6144062291276,"IV"
303,"500",6.29921701141065,"IV"
304,"500",5.75375965514651,"IV"
305,"500",3.40835168260541,"IV"
306,"500",3.8985061629594,"IV"
307,"500",3.87341941316957,"IV"
308,"500",7.51610289690634,"IV"
309,"500",5.97963964266921,"IV"
310,"500",3.72953394583042,"IV"
311,"500",6.89184217555003,"IV"
312,"500",10.0516315445307,"IV"
313,"500",5.90976973266134,"IV"
314,"500",3.83969462268416,"IV"
315,"500",4.60570184295308,"IV"
316,"500",14.0660237127923,"IV"
317,"500",4.06423387941894,"IV"
318,"500",7.89640225775669,"IV"
319,"500",5.99867319816005,"IV"
320,"500",6.02302019798007,"IV"
321,"500",4.98514505967929,"IV"
322,"500",7.97355109120823,"IV"
323,"500",6.21444296380607,"IV"
324,"500",8.56335840556114,"IV"
325,"500",9.02754508953408,"IV"
326,"500",6.00261685765097,"IV"
327,"500",8.00620639017952,"IV"
328,"500",5.26568830437387,"IV"
329,"500",7.65664463640544,"IV"
330,"500",5.07372581285116,"IV"
331,"500",11.1602282836011,"IV"
332,"500",6.22854999971138,"IV"
333,"500",4.01073459827884,"IV"
334,"500",5.37360946809684,"IV"
335,"500",4.64534789090946,"IV"
336,"500",4.12874052456708,"IV"
337,"500",5.10107075396989,"IV"
338,"500",5.5096248089755,"IV"
339,"500",4.64723655535814,"IV"
340,"500",7.72343589739674,"IV"
341,"500",11.249142922964,"IV"
342,"500",4.18018450287087,"IV"
343,"500",4.14264864765587,"IV"
344,"500",8.48409803698864,"IV"
345,"500",6.85562231721899,"IV"
346,"500",10.3809986835475,"IV"
347,"500",4.67231360627811,"IV"
348,"500",4.869100498437,"IV"
349,"500",6.99453964732488,"IV"
350,"500",4.40012121245542,"IV"
351,"500",4.15149324113573,"IV"
352,"500",3.41960179897298,"IV"
353,"500",6.34113726497704,"IV"
354,"500",5.68224148999314,"IV"
355,"500",5.73161129926085,"IV"
356,"500",7.21409294766727,"IV"
357,"500",5.92044596032788,"IV"
358,"500",4.83051712931137,"IV"
359,"500",7.05791754757267,"IV"
360,"500",5.47211428999239,"IV"
361,"500",5.60517361530044,"IV"
362,"500",10.3440356879362,"IV"
363,"500",7.89423554291245,"IV"
364,"500",11.9117026887584,"IV"
365,"500",5.32478589804907,"IV"
366,"500",4.61368798834417,"IV"
367,"500",6.11500536708108,"IV"
368,"500",4.98483450467013,"IV"
369,"500",3.56527790780913,"IV"
370,"500",5.69982660124094,"IV"
371,"500",5.78568920838865,"IV"
372,"500",5.99638212551643,"IV"
373,"500",9.36061268107051,"IV"
374,"500",29.4534231858166,"IV"
375,"500",5.81633263131311,"IV"
376,"500",5.26352792870399,"IV"
377,"500",4.11123687704009,"IV"
378,"500",4.73749433183605,"IV"
379,"500",3.8893595634787,"IV"
380,"500",5.66215756157577,"IV"
381,"500",8.74114559462433,"IV"
382,"500",35.0905218740214,"IV"
383,"500",3.17554456375286,"IV"
384,"500",6.53170881103004,"IV"
385,"500",5.59260018240559,"IV"
386,"500",4.17736669307047,"IV"
387,"500",7.30648206237276,"IV"
388,"500",3.31647965573907,"IV"
389,"500",5.22748208312215,"IV"
390,"500",7.99442838218973,"IV"
391,"500",9.37527107542622,"IV"
392,"500",4.7386643930013,"IV"
393,"500",17.8750240305433,"IV"
394,"500",5.81928997920408,"IV"
395,"500",5.44942027014219,"IV"
396,"500",4.8855156790607,"IV"
397,"500",5.15682277008249,"IV"
398,"500",4.4782458077382,"IV"
399,"500",4.89041508362898,"IV"
400,"500",5.8459735351446,"IV"
401,"500",6.44401570871821,"IV"
402,"500",11.0790178492133,"IV"
403,"500",5.5630060725347,"IV"
404,"500",8.0095922531234,"IV"
405,"500",5.31410869456982,"IV"
406,"500",7.30746200869615,"IV"
407,"500",5.18169795239978,"IV"
408,"500",4.65040003069307,"IV"
409,"500",5.29108329833737,"IV"
410,"500",5.37802987228988,"IV"
411,"500",9.66861303929589,"IV"
412,"500",10.6087845064777,"IV"
413,"500",6.2903296523442,"IV"
414,"500",3.55102010470097,"IV"
415,"500",-29.0929063074046,"IV"
416,"500",4.55824125673498,"IV"
417,"500",17.7632882756255,"IV"
418,"500",5.45909786720482,"IV"
419,"500",6.2298132838619,"IV"
420,"500",4.38104268345468,"IV"
421,"500",8.6388834536102,"IV"
422,"500",4.98905252818438,"IV"
423,"500",3.60086375885194,"IV"
424,"500",5.57893873955998,"IV"
425,"500",13.5423281037138,"IV"
426,"500",3.32528405792959,"IV"
427,"500",4.73018417158759,"IV"
428,"500",5.16122178087211,"IV"
429,"500",4.82527749209542,"IV"
430,"500",9.96961024359801,"IV"
431,"500",5.75117594706914,"IV"
432,"500",5.78103192516556,"IV"
433,"500",6.93069910409734,"IV"
434,"500",4.65169214100224,"IV"
435,"500",5.37187098293183,"IV"
436,"500",8.49142284244721,"IV"
437,"500",5.71223399165196,"IV"
438,"500",4.33500501633935,"IV"
439,"500",5.11284956292976,"IV"
440,"500",3.79727030180565,"IV"
441,"500",10.0445507079707,"IV"
442,"500",13.7319510361732,"IV"
443,"500",4.98303416527777,"IV"
444,"500",6.72661916505499,"IV"
445,"500",4.6907431991464,"IV"
446,"500",10.0480266172927,"IV"
447,"500",4.40252096817044,"IV"
448,"500",4.47517104409727,"IV"
449,"500",3.32096730990679,"IV"
450,"500",5.56870520563352,"IV"
451,"500",5.67020020542908,"IV"
452,"500",7.9765864690283,"IV"
453,"500",16.9309894702619,"IV"
454,"500",5.68430494947771,"IV"
455,"500",6.07206939365855,"IV"
456,"500",3.62990682578684,"IV"
457,"500",6.67418446310031,"IV"
458,"500",8.19417689409897,"IV"
459,"500",4.03563132557046,"IV"
460,"500",5.25113357255152,"IV"
461,"500",4.74190986348527,"IV"
462,"500",3.08081271710761,"IV"
463,"500",4.94950310250208,"IV"
464,"500",7.08755434907534,"IV"
465,"500",7.07083508862043,"IV"
466,"500",5.25522649108226,"IV"
467,"500",4.47239011851437,"IV"
468,"500",5.12569963989198,"IV"
469,"500",9.02707857740811,"IV"
470,"500",5.15391463914688,"IV"
471,"500",5.01785059961242,"IV"
472,"500",5.50177215712239,"IV"
473,"500",10.7012716159996,"IV"
474,"500",3.7967294145434,"IV"
475,"500",4.30199555584587,"IV"
476,"500",4.31450732564584,"IV"
477,"500",8.18017267629304,"IV"
478,"500",4.2841664977847,"IV"
479,"500",3.85665958650098,"IV"
480,"500",5.03844693229021,"IV"
481,"500",9.81657724756049,"IV"
482,"500",9.13294119218534,"IV"
483,"500",4.34875214157205,"IV"
484,"500",4.76525507184955,"IV"
485,"500",18.2057333498883,"IV"
486,"500",5.48918136665883,"IV"
487,"500",5.79934478313868,"IV"
488,"500",4.70012062777776,"IV"
489,"500",5.17474398892181,"IV"
490,"500",7.08916501511677,"IV"
491,"500",7.39140692271637,"IV"
492,"500",3.82138492862657,"IV"
493,"500",5.28536415674118,"IV"
494,"500",4.54520911051816,"IV"
495,"500",6.53056982190132,"IV"
496,"500",5.8572014524189,"IV"
497,"500",6.04263983942509,"IV"
498,"500",4.71424444758956,"IV"
499,"500",6.88871002181997,"IV"
500,"500",7.54451943227401,"IV"
501,"500",6.21388964111514,"IV"
502,"500",4.70439858980694,"IV"
503,"500",5.4277547001327,"IV"
504,"500",6.33174786279295,"IV"
505,"500",6.30775448439336,"IV"
506,"500",17.2756217778648,"IV"
507,"500",5.08477464353757,"IV"
508,"500",5.47310026751965,"IV"
509,"500",12.0905292595436,"IV"
510,"500",6.78188040885174,"IV"
511,"500",5.05767723837119,"IV"
512,"500",3.85243966559515,"IV"
513,"500",6.13533537759924,"IV"
514,"500",2241.4587754889,"IV"
515,"500",3.6169846537413,"IV"
516,"500",7.28146890128806,"IV"
517,"500",4.6062566726855,"IV"
518,"500",4.58684538188721,"IV"
519,"500",5.81932721901964,"IV"
520,"500",5.91467763839051,"IV"
521,"500",5.41702045113122,"IV"
522,"500",3.61692058284424,"IV"
523,"500",3.91848930425518,"IV"
524,"500",6.21215640855125,"IV"
525,"500",8.43247486585587,"IV"
526,"500",4.04974183988888,"IV"
527,"500",4.65311526395622,"IV"
528,"500",5.18791882530823,"IV"
529,"500",4.03954114938243,"IV"
530,"500",3.65135172305854,"IV"
531,"500",8.88847417549504,"IV"
532,"500",10.6610750911364,"IV"
533,"500",3.63026831173337,"IV"
534,"500",4.00390873022165,"IV"
535,"500",10.0818096852739,"IV"
536,"500",5.42884801983691,"IV"
537,"500",7.29622735272737,"IV"
538,"500",4.67006205038322,"IV"
539,"500",6.06807837113375,"IV"
540,"500",5.00361418822779,"IV"
541,"500",5.37767552089342,"IV"
542,"500",4.96645495166643,"IV"
543,"500",8.33023563941314,"IV"
544,"500",4.81471405144402,"IV"
545,"500",5.77312621522274,"IV"
546,"500",5.9752520276109,"IV"
547,"500",4.51231953124514,"IV"
548,"500",7.99351203532492,"IV"
549,"500",5.51268736197846,"IV"
550,"500",6.36791802658753,"IV"
551,"500",10.5365118785051,"IV"
552,"500",4.09331351559419,"IV"
553,"500",5.31167671734322,"IV"
554,"500",4.54414925243937,"IV"
555,"500",5.87997559312635,"IV"
556,"500",3.92596135523803,"IV"
557,"500",4.37539068744137,"IV"
558,"500",5.10353621254845,"IV"
559,"500",6.23714501758736,"IV"
560,"500",4.59393850109464,"IV"
561,"500",6.50949099192902,"IV"
562,"500",8.19408521452221,"IV"
563,"500",4.81291286643875,"IV"
564,"500",5.21873921551451,"IV"
565,"500",4.75825419144542,"IV"
566,"500",5.61708063621545,"IV"
567,"500",7.54176956502946,"IV"
568,"500",8.86853449563471,"IV"
569,"500",6.84409149806375,"IV"
570,"500",4.98389589815601,"IV"
571,"500",8.00335643982062,"IV"
572,"500",15.2190685746689,"IV"
573,"500",7.84862990487187,"IV"
574,"500",3.46737021597524,"IV"
575,"500",3.61217745273595,"IV"
576,"500",15.0609487340964,"IV"
577,"500",6.93430749958223,"IV"
578,"500",7.18919101814799,"IV"
579,"500",4.983869786017,"IV"
580,"500",9.93259989109695,"IV"
581,"500",7.0082634152311,"IV"
582,"500",3.86004049444269,"IV"
583,"500",11.6828571702871,"IV"
584,"500",11.3819604440492,"IV"
585,"500",10.2019467403964,"IV"
586,"500",6.92440758944153,"IV"
587,"500",5.48389398564962,"IV"
588,"500",9.2756422226065,"IV"
589,"500",7.97577221786169,"IV"
590,"500",9.35197918567432,"IV"
591,"500",3.46005538500848,"IV"
592,"500",7.80261886124825,"IV"
593,"500",4.50860105109128,"IV"
594,"500",7.63123341810322,"IV"
595,"500",5.80185291150077,"IV"
596,"500",6.11017744894027,"IV"
597,"500",6.36706499254944,"IV"
598,"500",2.69215057058256,"IV"
599,"500",5.00363755728164,"IV"
600,"500",6.45195284623574,"IV"
601,"500",5.75250618424452,"IV"
602,"500",5.68047499662424,"IV"
603,"500",8.07240407431765,"IV"
604,"500",5.32430954919242,"IV"
605,"500",8.82564006365848,"IV"
606,"500",5.57088663845786,"IV"
607,"500",3.73872495641745,"IV"
608,"500",6.0903177849386,"IV"
609,"500",5.33166851510635,"IV"
610,"500",6.27292703631654,"IV"
611,"500",5.33826452894365,"IV"
612,"500",7.40027309634065,"IV"
613,"500",9.55047460058674,"IV"
614,"500",5.55968822436642,"IV"
615,"500",6.01647145957924,"IV"
616,"500",6.52728142921113,"IV"
617,"500",5.33931955048357,"IV"
618,"500",5.0948193750086,"IV"
619,"500",5.03357513775486,"IV"
620,"500",10.039879034629,"IV"
621,"500",5.06786439618867,"IV"
622,"500",5.35635948517808,"IV"
623,"500",13.396575836037,"IV"
624,"500",6.74293793555786,"IV"
625,"500",5.75276773576393,"IV"
626,"500",4.63429228193397,"IV"
627,"500",5.30646662043431,"IV"
628,"500",6.47742710082299,"IV"
629,"500",4.41999565723313,"IV"
630,"500",14.1141426226895,"IV"
631,"500",5.41288310170051,"IV"
632,"500",5.91582382833505,"IV"
633,"500",8.15635257035473,"IV"
634,"500",13.1904460629273,"IV"
635,"500",4.31664845742509,"IV"
636,"500",4.70310560576554,"IV"
637,"500",5.62169570171904,"IV"
638,"500",6.16497577681193,"IV"
639,"500",8.35808998320886,"IV"
640,"500",5.35844702533791,"IV"
641,"500",5.53297684451508,"IV"
642,"500",12.4794869550567,"IV"
643,"500",6.0550155953673,"IV"
644,"500",4.68716258054809,"IV"
645,"500",6.83660536712939,"IV"
646,"500",10.4287079145639,"IV"
647,"500",8.43593404078454,"IV"
648,"500",3.7043533000277,"IV"
649,"500",5.96822967134778,"IV"
650,"500",5.98589467315412,"IV"
651,"500",6.67163591824596,"IV"
652,"500",7.82522012780135,"IV"
653,"500",4.93887567958007,"IV"
654,"500",5.67088858972399,"IV"
655,"500",6.50314711058592,"IV"
656,"500",4.73526378280806,"IV"
657,"500",5.97814222406408,"IV"
658,"500",5.42876181280712,"IV"
659,"500",8.17311523608524,"IV"
660,"500",6.90711642863534,"IV"
661,"500",5.68373365202833,"IV"
662,"500",6.77736216056152,"IV"
663,"500",7.22572908773098,"IV"
664,"500",3.9836088705527,"IV"
665,"500",5.91593169335789,"IV"
666,"500",5.13606821975557,"IV"
667,"500",5.54290818544756,"IV"
668,"500",12.424121573821,"IV"
669,"500",6.5118467866987,"IV"
670,"500",6.23008614631554,"IV"
671,"500",4.57510290571317,"IV"
672,"500",7.90353858524436,"IV"
673,"500",5.09299764063356,"IV"
674,"500",3.7167326988254,"IV"
675,"500",9.42732454559249,"IV"
676,"500",-139.235438846853,"IV"
677,"500",3.65107613455196,"IV"
678,"500",12.4096573698668,"IV"
679,"500",7.47920696555523,"IV"
680,"500",3.64272592496634,"IV"
681,"500",6.57146058316171,"IV"
682,"500",12.107442754378,"IV"
683,"500",3.76013324490931,"IV"
684,"500",10.3501558852785,"IV"
685,"500",8.91022565705656,"IV"
686,"500",4.14931517467251,"IV"
687,"500",8.55773208904082,"IV"
688,"500",6.19133859563192,"IV"
689,"500",3.84194789573771,"IV"
690,"500",9.76590796333247,"IV"
691,"500",5.31722745644245,"IV"
692,"500",4.88163730079385,"IV"
693,"500",4.40151033355082,"IV"
694,"500",4.59773371593774,"IV"
695,"500",4.44782242766469,"IV"
696,"500",4.55131555707734,"IV"
697,"500",28.075658179552,"IV"
698,"500",4.05770429030026,"IV"
699,"500",18.4440201945136,"IV"
700,"500",5.22282204556057,"IV"
701,"500",5.25469665980141,"IV"
702,"500",6.89902649562677,"IV"
703,"500",5.40497757759056,"IV"
704,"500",6.72411417998398,"IV"
705,"500",4.84582570930429,"IV"
706,"500",7.34039808879304,"IV"
707,"500",5.77905438292884,"IV"
708,"500",4.1687441058328,"IV"
709,"500",6.93644288832888,"IV"
710,"500",4.04525371039558,"IV"
711,"500",5.31628653903066,"IV"
712,"500",4.95589938518114,"IV"
713,"500",16.5759521913293,"IV"
714,"500",11.2411560458301,"IV"
715,"500",6.08323036894153,"IV"
716,"500",4.55473468231494,"IV"
717,"500",7.03191892828921,"IV"
718,"500",6.11696361769814,"IV"
719,"500",8.09952174131735,"IV"
720,"500",6.25965221048885,"IV"
721,"500",6.75687232930143,"IV"
722,"500",6.42904405602465,"IV"
723,"500",6.31891661244254,"IV"
724,"500",4.27274868892408,"IV"
725,"500",8.52702714724228,"IV"
726,"500",9.76776114079553,"IV"
727,"500",7.06813215251599,"IV"
728,"500",4.07066091305614,"IV"
729,"500",4.07821353110694,"IV"
730,"500",3.48427124744244,"IV"
731,"500",5.74296331688938,"IV"
732,"500",4.85149927957007,"IV"
733,"500",9.44248751754403,"IV"
734,"500",4.31930982916772,"IV"
735,"500",5.29861743836404,"IV"
736,"500",4.32382025018399,"IV"
737,"500",6.86331331578452,"IV"
738,"500",5.76263004526556,"IV"
739,"500",4.11182740272765,"IV"
740,"500",5.08066315798499,"IV"
741,"500",4.9442055399562,"IV"
742,"500",5.42454230272343,"IV"
743,"500",5.58553250807802,"IV"
744,"500",20.2612774400364,"IV"
745,"500",8.57845884087179,"IV"
746,"500",6.29700858071563,"IV"
747,"500",6.80929340654802,"IV"
748,"500",7.90445786459409,"IV"
749,"500",4.0634637217886,"IV"
750,"500",4.54453420577843,"IV"
751,"500",6.19111935491665,"IV"
752,"500",3.9637439123344,"IV"
753,"500",6.6503604801917,"IV"
754,"500",6.56834560476395,"IV"
755,"500",4.10650355612167,"IV"
756,"500",7.79442928978172,"IV"
757,"500",5.47631165512858,"IV"
758,"500",4.69152727666664,"IV"
759,"500",7.86743150185607,"IV"
760,"500",4.97720857332522,"IV"
761,"500",6.31184697970315,"IV"
762,"500",6.46015273840164,"IV"
763,"500",4.62127290136366,"IV"
764,"500",4.14533535220193,"IV"
765,"500",3.46165014697335,"IV"
766,"500",4.10047254107919,"IV"
767,"500",4.62607323214024,"IV"
768,"500",5.54078824431961,"IV"
769,"500",8.03681411969928,"IV"
770,"500",4.56046621086413,"IV"
771,"500",6.78931279236109,"IV"
772,"500",4.2039421538653,"IV"
773,"500",4.97687223478596,"IV"
774,"500",3.30842048780355,"IV"
775,"500",5.32213204486378,"IV"
776,"500",5.53724108049529,"IV"
