"","500","1000","2000","4000"
"66",12.2029651205292,17.1024131435711,24.6700473746619,34.5866340104938
"67",12.6167756302999,17.7294675990473,24.0329138800743,33.8396559149711
"68",11.4157284308038,17.218535570883,24.4323621326627,33.7018826279206
"69",12.5569309091352,17.4359046264713,24.0039632454608,34.4486819306498
"70",11.3495770494944,16.9681920694882,24.5504309001784,34.2874378759656
"71",12.0940660372561,16.4210463647083,23.8131008817494,34.1079776202934
"72",12.3666080750394,17.2170011557324,23.2247401698303,34.4091632114563
"73",12.9579464912367,16.8023435707463,24.3810077563563,35.1103160404414
"74",11.6285347173793,16.0409796106995,23.5375436897798,34.2860303297031
"75",12.5723339953411,16.9541745135223,23.9460063669749,33.9870441241781
"76",11.9264378628446,16.4991170984051,23.8849649669851,33.7421164322196
"77",12.0832725625991,17.4206900547048,23.9886179607454,33.6986147067212
"78",11.8059224550275,16.6934105151562,23.5328826841715,33.8178673229042
"79",11.8977783000584,16.351259822865,23.6150449213775,33.8980569967935
"80",11.950324037551,16.8974807342726,23.8550991076973,33.3878099994552
"81",12.4618623413383,17.5678634146002,24.3807038968246,33.4182008986526
"82",11.8296980595202,16.6008160270762,23.0949412642713,34.6662489085019
"83",11.4772950267966,17.2959532949886,23.8036058015554,33.9497964117191
"84",10.8206271518944,15.950151118818,23.9889078467278,33.9545974736472
"85",11.9312186816174,16.9034499550366,24.3476663827247,34.2910696085543
"86",11.9237494795893,16.9333084352077,24.3138513213384,33.783375136656
"87",11.417811504461,16.4021405138386,23.9914178668225,33.580793975371
"88",12.0953872646498,16.5412626949988,23.7387840744342,33.3856553727052
"89",12.2678310609179,16.5029319995053,24.2957414989158,33.7961771162436
"90",10.885356111902,16.3202074134316,23.7265659987213,33.2669132436106
"91",12.5153326987537,17.1728004368865,23.9777983460395,33.855634701811
"92",11.5156285601544,16.4018062259407,24.2497260361876,34.5649445869277
"93",12.5909573242401,16.6630952297668,24.0184267000094,34.769672294873
"94",12.3574789259772,16.9965390130782,24.1720493855349,34.1920720262268
"95",12.2331519693753,16.7135248219595,24.2217035573497,33.2055139804634
"96",11.7181604252248,17.5623159750562,23.785046468903,32.9967396140059
"97",11.2650231633229,16.3794332672814,23.3872311134025,33.7246213437179
"98",12.3418956012311,17.249496662305,23.7934390883459,33.8662593372007
"99",11.8457501893584,17.1802765489823,23.0320439870647,33.6617902298668
"100",12.1072314342109,16.6207572081718,24.7356625697235,33.5879889594295
"101",12.1078311516218,17.5122745282867,23.6942421664113,33.9156428968869
"102",11.9302711094002,17.8549296007213,24.0529952569351,34.0176461806533
"103",12.6996688310538,16.3824916823107,23.6863615983113,34.3978469264026
"104",12.6941854189637,16.8843072314499,24.5845734684457,33.506926606775
"105",11.9282262954519,16.9232278864971,23.9693785779215,33.9953596545084
"106",11.4039967202283,17.0993467869648,23.432566105335,34.4400098649978
"107",12.5959690376036,17.3033488557445,24.1754303797163,33.9997074164541
"108",12.4048691724554,17.3368793819258,24.0543108865304,33.8773174594749
"109",11.7229481451972,17.2159374215182,23.962526404835,34.4746203706485
"110",12.5186580693788,16.5035308399293,23.5180277818698,34.1875828205259
"111",11.7962155178488,17.9438352757477,24.1938017477439,34.2453413657899
"112",11.9277890273463,16.6985148086002,24.0519409874779,34.5225498489816
"113",11.8908789833186,16.5702843481095,24.1897043846573,34.4726111108209
"114",12.3821603749607,17.5476236601555,23.9077883072611,33.2474942331266
"115",12.4532205918638,17.012708333262,24.9178258202912,33.4543717159809
"116",11.6743104673148,16.4854346372619,23.726808894856,34.098854391523
"117",12.4696531759474,16.925101796227,24.2571783585638,33.751606967572
"118",12.0049338892797,16.5101073752575,24.1461142697836,33.7621593193846
"119",12.4835720637529,17.3048272920491,23.5186958406935,34.4379076899938
"120",12.1730161557107,16.7184536388499,24.4217013728342,34.1605169414227
"121",11.9949233252813,16.3126643804744,23.1829612403477,34.2905665571522
"122",12.8705626188751,16.9148264995347,23.6136619000283,34.6021895976281
"123",12.2103437972233,17.4679225713447,23.880267241254,33.2232263497374
"124",11.8381412632319,18.0330697243233,24.202303884142,34.5174394985129
"125",11.0171951025488,17.127087664513,24.1488797050867,33.6158291863476
"126",12.2577796386574,16.8997991861815,23.6904406277367,33.8328645132664
"127",11.2371518678959,17.2855448978944,23.7980831266412,33.2152187181259
"128",11.3138458798295,17.7538382112707,23.4837708343662,33.631930502668
"129",11.5464984695674,16.3151723763109,24.9532016701324,33.9495238375425
"130",11.9402561937436,16.1767365878366,23.6200556740786,33.7961997537371
"131",11.2179619471712,17.1292929521862,23.1503768048419,34.8765388402967
"132",12.3916860217183,17.6772425340237,23.7164553148196,34.0626376181396
"133",11.7592776857773,17.5569866180677,24.3681603158072,32.9879733310905
"134",12.6162335930652,17.679892381864,24.1073128961965,34.2738566992121
"135",11.787214731226,17.8452817547735,24.0682501748418,33.6478529269859
"136",12.0671727359339,16.94365832002,23.8999734425958,34.3085746503849
"137",11.1787994782559,16.6308486896878,23.3396263300812,33.5707901781085
"138",10.9198644274605,17.449058927143,23.885238809391,33.5909654956299
"139",11.9634634248395,16.4427469506338,23.9718469508706,33.6928169382978
"140",11.556555180713,16.5974938687782,23.5732662380159,34.0724472893249
"141",11.8170131476268,17.441742923569,23.3823342994468,34.5543399235677
"142",11.899181103356,17.5120799535764,22.8619602936127,34.4622026359942
"143",12.1879322513862,17.0976714614908,25.0884809753065,33.9155833877097
"144",11.3486146959924,16.6578182050251,24.029599550177,34.5377074818008
"145",12.5884328124906,16.4375087434335,23.5787766361263,33.1767172584541
"146",11.5455335320349,17.5597793468694,24.2740833184773,34.3057528373669
"147",11.9173642740326,17.257224408024,22.8683896602909,33.4060022343437
"148",12.0602343030361,17.1524930734864,23.4853031394292,33.0139405912109
"149",11.5363877982527,16.3424625337571,24.7969920200667,33.4430372118749
"150",11.3097980172119,17.0497563678501,23.5549970390667,33.0502743117962
"151",12.0236271948645,17.2619554011444,24.0794402379311,34.3881243726465
"152",12.4104417717149,16.7273671784788,24.0229316667647,34.158097379781
"153",12.3120857757284,16.9161078729451,24.1744982961389,33.8968645481406
"154",11.794206403094,16.4995000423428,24.1866514436172,33.3724700258096
"155",12.517977144257,17.3009762977716,24.2308257555912,33.8904560597857
"156",12.100877070605,17.1885163512019,22.9717546117618,34.0330148015472
"157",11.7864977329536,17.2707922979797,23.8708187721265,34.2975655111822
"158",12.1565204363688,17.4135991445503,23.6284028795309,33.6521464376965
"159",11.6375406085115,17.2781359076507,23.7468464424124,34.0383762060721
"160",11.3718109473023,17.1725719843538,23.9628742287866,33.5827527740764
"161",11.7155260744054,17.6556632862631,23.7138599958554,33.5197430242117
"162",11.7303363474127,16.485787424824,23.8313400029694,33.5729520875463
"163",12.3487304720041,17.779512539851,23.6667540823799,34.5155520307959
"164",11.6093916820077,16.9359806696566,24.1780455647346,34.114571294921
"165",11.5499975101184,16.9156349457733,23.9520841169006,33.9156000997475
"166",10.7599278874226,17.2891787800808,23.8609054286521,34.3660041068558
"167",12.2658833408893,17.0780987963981,24.0820460207305,33.5390419970589
"168",11.9608330945916,18.1163579349249,23.9319383541942,34.8241544591064
"169",12.1039636311699,16.5530158973744,24.2002623626043,33.5503502637975
"170",11.5893487387622,17.1960218649145,23.5521212899539,34.0141342404778
"171",11.9112901354408,16.5433265261444,23.8654581482446,34.0086202224991
"172",11.8327201782104,16.9732655404841,23.5204110487757,33.5011105667235
"173",12.3144689798017,16.9638148127168,24.2746222503761,33.6317865717433
"174",11.8515047917118,17.0929240366483,23.6919495349208,33.4418201029528
"175",11.5315000409201,16.6461325616357,23.6657307326582,33.2226965693035
"176",10.5933284529649,17.0656088054793,23.7247410407925,33.4680641318122
"177",12.0321195479666,16.5002905016478,25.6224655999264,33.9244406928695
"178",11.8891887163507,16.817922911471,23.9667820953913,33.6449459929717
"179",12.0028331485389,17.7549193071261,24.444819514769,33.9098322702327
"180",12.5687023299977,17.2224151641437,23.8022858107498,33.6706684091373
"181",12.7006017674997,16.1469172448067,24.2290310193234,33.4903656505411
"182",11.997299734863,16.7293031103236,23.3408035848516,34.0915544758833
"183",11.7317053049587,17.7320320920397,24.3567233601005,34.5362332256678
"184",11.0623076198739,16.4357255665394,24.7380338415335,33.9884587866095
"185",12.3706828127944,16.2893645117234,23.219086167289,33.5257424493907
"186",11.7420087115607,16.4960260601268,24.9865899072543,33.6256388560833
"187",12.4958084613369,17.0624382485629,23.3963839735977,33.8407001247057
"188",11.8838792244723,16.3372953997743,24.6533042712686,33.982139819235
"189",11.8068433978998,17.1118351261693,23.7335346462138,33.2755739066497
"190",12.252569417246,17.0885276107788,23.9183737336084,33.9795707782052
"191",10.7528624064491,16.9176326415647,23.5551577699342,32.8068339315846
"192",11.5354647552018,17.2705549946648,24.2823781947273,32.6567408686703
"193",12.6939059768482,16.7506420164748,24.5607323540492,34.2994274289396
"194",12.5659057036948,16.9544122177125,25.0917781195985,33.8567928710715
"195",12.0959811522209,17.1911436575299,23.6825897685291,33.7898598631765
"196",11.2945383077526,16.645510406086,23.9781416161148,33.5495194393582
"197",12.5415523059517,17.3785390629547,23.717902178707,34.1261073372771
"198",12.3375519610415,16.6053269633206,24.3797371071825,34.1472886839707
"199",11.7687580664408,17.3117236731967,23.6470631964865,33.9241736138553
"200",12.162364958233,16.5865433402585,24.8361314989965,34.0424130769763
"201",12.1664632878606,16.8040117332313,23.5111622675962,34.2241518665747
"202",12.5553450578188,16.513511243676,23.8505455774267,34.3374290664641
"203",12.1825317375864,17.1141543894862,24.1855121796061,33.1238778288462
"204",11.8073966850413,16.8920401330958,24.4524686041575,33.113734502255
"205",12.0196540056293,16.6357432190872,24.616443000171,34.4876397359797
"206",12.7846316036319,16.8451003942689,23.7691817326409,34.0458184377674
"207",12.2910873418725,17.5999253664898,24.0124485816351,33.2740903428874
"208",11.8562710397571,17.6745462591828,24.1116720525419,33.83386836271
"209",11.4551120914455,17.0914738962121,24.1320881612255,33.4004768560018
"210",12.4157275115211,17.2570247998232,23.7541539141409,33.3040704711079
"211",10.9428739715718,17.3589197221898,24.568309153532,33.7689304376604
"212",12.111548091344,16.4681086089454,23.8558245358347,33.4793565654035
"213",12.0214685248067,15.9600119178552,23.6008305062352,34.3122034901824
"214",11.6789704712766,16.7264609178219,23.1065750727858,33.6363051221458
"215",11.6888243363345,17.3113318733658,25.0743044200844,34.0444129737394
"216",12.6846193492676,17.1482715605911,23.6000067661533,34.3964037215962
"217",13.0474753189275,16.3281661220723,23.7669919984881,33.2734052743288
"218",11.5668436678122,16.9615267150422,23.5674363194282,33.9971993387032
"219",11.129839228018,17.2133683338193,23.8002327730267,33.3201987221622
"220",11.557932154397,17.309668053032,24.7925307394991,33.5563080978553
"221",12.037864847194,17.1262118217814,24.1548559343122,33.9738387986486
"222",11.4234071913229,17.3445877651305,23.7653298270593,35.1683748794978
"223",12.2639685871869,16.6299827995591,24.2926322245921,33.554937881385
"224",12.7235559540258,16.5986811456803,24.1887181004187,34.111640770141
"225",12.0131869082745,17.7244067462218,24.4068585485328,33.8554692010343
"226",11.8458846934462,16.4743114190132,24.4618407311325,34.0936838478117
"227",11.4106660698724,15.987225792879,24.7628874810187,34.5215281675323
"228",11.9919829187534,16.4337284555765,24.0627898166138,34.5015946419819
"229",11.7077671819834,16.2566241155484,24.3254968860721,34.4337716936233
"230",12.3988878661368,17.154591180202,23.7478938464797,33.5833836951024
"231",11.9244224441331,18.3447900956889,24.6584250122523,34.2800278625745
"232",13.1404965437738,17.6818954792528,23.2215067315809,33.6370758150406
"233",12.7707047734942,16.4889964730136,23.8077714017472,33.5789928971932
"234",10.5792622713913,17.6688707563236,24.2967226337416,34.5821166174348
"235",12.6996149950358,16.6296208369663,24.1397593984249,33.7796124430473
"236",12.5051925987192,16.9736001431027,24.0319931556268,33.8097227059385
"237",12.3755034524914,17.1159332688712,24.4854340261306,33.6440982449052
"238",11.3518563244746,16.4392907681689,24.0205145590126,33.1959349722394
"239",12.027467452999,17.1573657579765,24.3374913495851,34.0804401530649
"240",11.2332962774195,17.6715822566902,24.2593057265125,34.2962856923086
"241",11.8763167647766,16.1751986889256,23.9711534173262,33.1477901121276
"242",11.8656785281353,16.471656744886,24.264980242994,33.6049057035129
"243",11.7967536073819,16.6370973871118,23.8580221250789,33.7973525598935
"244",12.163921314964,15.8126516662811,23.9836827455198,33.3347787463185
"245",12.0453061005601,17.0205967266708,23.9065153944981,34.6280313538394
"246",11.8466574484963,17.2969445324895,24.130406144202,33.4233162808018
"247",11.7786662048688,16.3085797666224,23.4006455435889,34.6840746149162
"248",10.9942615831885,16.8625514329264,24.4521218466845,34.0571155846147
"249",11.7989029339512,18.3504906560078,24.3421774456429,33.9811675967685
"250",12.2771972330004,16.948731535017,23.803510852777,33.7371953895603
"251",11.8427421468388,16.8580478033921,23.7610283668452,34.229502156778
"252",12.0518187958239,16.2478071397322,24.2681716232414,32.6622622516331
"253",12.027467452999,16.7902440130562,24.0665315955393,32.7899459203535
"254",11.5845847403674,16.8468843917021,23.6414546759017,34.008273480446
"255",11.7589700723338,16.9274943203081,23.2344083160902,34.0925339230523
"256",12.8494146996868,17.7485597044348,23.7986427994841,34.5829831362401
"257",12.3733758691807,16.6205824905877,23.539805150492,33.8758295764128
"258",12.1854582185298,17.8777666757197,23.9562120397217,33.6395767709523
"259",12.7549983856673,16.9566089814737,23.8896134376432,34.2399571081321
"260",11.7389346342201,16.2645442489147,23.8322247671659,34.5668992579336
"261",11.9772812578541,16.5538455317715,23.2091321257395,33.4064054129034
"262",12.5672892227059,17.6215921319457,24.4685746775663,33.9955954078204
"263",11.3908018837302,17.6502872207375,24.2604764485543,33.4809544726633
"264",11.9968731572719,16.5290005488971,23.9565934003039,33.997124665478
"265",12.6885522575765,16.4418095664766,23.5087332510189,33.9468884439047
"266",12.0790039145459,17.0197865301434,24.124749348361,32.7213353028817
"267",11.5515775782276,16.5410151765495,23.5593351503529,33.9988037024288
"268",11.7644368878618,17.1601631084915,24.5743732676838,34.0623264530792
"269",12.138367012786,17.9188169961791,24.5101030366362,34.2549299057992
"270",11.1712178931277,16.7142019786164,24.3548477700266,34.123159193672
"271",11.6358496628297,17.3674476667168,23.7765729663144,32.7851818491606
"272",11.8163445990621,16.7012077155982,24.5910744607358,33.8690488244451
"273",11.3702926898775,17.1871651305348,23.6886542616459,33.6130576363815
"274",12.1355665235491,16.7135248219596,23.1780810885848,34.025845824272
"275",12.2517963261471,16.666462139255,22.8248593061878,34.9044665715544
"276",12.3803403715474,17.1567469888292,23.7374636296269,33.8171889661569
"277",12.0482881229509,16.4839714471549,23.7056337133201,34.8895422507276
"278",11.7300884994514,17.0399831123781,24.245919427626,33.4852106690449
"279",12.5197281800068,15.9777042639797,23.5078822821585,33.5856643283595
"280",11.7472766464152,16.9289370873794,24.1647114451178,34.0307472905636
"281",12.5127006230063,16.5335625843663,23.9097278060885,33.5705685076215
"282",10.9234199817688,16.6556501242132,24.0559337385552,33.3394425689215
"283",11.5779203668899,16.502728547628,24.5240370811468,33.9972023430635
"284",12.2670210927635,17.5780171792617,23.3674798022538,33.7975538425276
"285",11.9439843950113,17.378465513947,23.4594367647975,34.0557758574296
"286",12.1634685812277,17.5985622845446,23.5989161679466,33.7961771162451
"287",12.7940124829595,16.1874049346471,23.666957453381,35.0794942900161
"288",11.5017704868785,17.2553622937126,23.6958358815423,34.3975088320872
"289",11.2263243836878,16.4248471596468,24.0465598134185,34.1983344105727
"290",12.2059763453797,17.7811280277944,23.7028064616374,34.2330498344099
"291",11.7967471987336,16.4480016732879,24.2889335642447,33.6999094865744
"292",12.2604275793979,17.8197273323108,23.9582014031064,34.2818340470163
"293",11.2466638600113,16.3982571380677,23.9667940935578,33.879378057187
"294",12.2512943674039,16.3033004691622,23.9500306694999,35.1917050830419
"295",11.2387431414789,17.8457515905332,23.4395190779364,33.4046794795432
"296",12.3465567688104,18.1568046830296,24.6091504043324,33.7303488198157
"297",12.7067303646857,16.3853812473006,23.7694322377407,34.505056771099
"298",11.5953936932838,16.7528237638141,24.0179674513364,33.8941157170667
"299",11.8409748008402,15.6311085649552,23.8498446899028,33.9202580914152
"300",11.3651878961645,16.9583977234415,23.2461302515292,34.9043568983728
"301",12.0719138368938,17.2874042270916,25.0488532361457,33.6160173778647
"302",11.6102081056169,16.4891768357581,23.6766363216963,34.3589855000958
"303",12.5668403252373,16.7222368609714,24.1791270499918,33.3405264329344
"304",11.4243626016182,16.2325008241775,24.720643713896,34.2009774763245
"305",12.6520434960695,17.5413389639331,23.6141604660451,34.2069552180058
"306",12.3261786816797,17.004505483486,23.6762990515365,33.6152301887082
"307",13.1312695838114,17.2840181863441,24.9624634500391,33.9290842078877
"308",12.2573812841998,15.5883882867408,23.6863840127012,33.8786758231834
"309",11.7949175045771,16.1414747417257,24.0525761280856,34.0795414026622
"310",12.6206326431772,16.9758980072384,23.9081364133515,34.4266038615722
"311",12.2175612307402,17.1333460217443,24.6753754172106,33.9703288211821
"312",11.9861624491887,18.0108105481057,23.7207912825129,33.5744860615517
"313",12.2725665447973,16.7223586240937,24.5718254199677,34.081986861541
"314",10.7255645991824,17.5132622450101,23.9022323286515,34.7179026397581
"315",11.4281050668425,15.7069671383588,24.4672364350084,34.1080297383801
"316",11.9008486814374,16.5470945821008,23.8408864033369,34.6837460927355
"317",12.4391462623945,17.4588687260466,24.0890488544305,33.5303997791136
"318",12.6485019113602,17.1742439965357,23.6469377700198,33.2421942285231
"319",12.08989219373,16.4641141261981,24.3128164642772,34.1189581907464
"320",10.5644004074279,16.4449517312131,24.7159926441591,33.3188627438916
"321",12.0364730410594,16.5439321430243,23.9985202553128,34.2146948382618
"322",12.563743054651,17.1735408553385,23.9621059372659,34.0324949039392
"323",11.6801092466873,16.2517721537535,24.1616387882433,34.2264812691463
"324",11.1817638793081,17.3376162689055,24.4160727920864,34.6738839058533
"325",11.3701422254064,16.790318791218,24.4687057795461,33.8461773347004
"326",12.8780272602021,17.3024641503803,23.8123375502933,33.9182712745894
"327",12.0949491210837,17.601942811001,24.0160171594746,34.7077346291137
"328",12.2048095804179,17.4188272096729,24.0702581263946,33.8257191890692
"329",11.8667385864463,17.34996810255,24.0879700193188,33.7191365470575
"330",12.2102300742403,16.7074034854647,24.3924365794667,33.547873645832
"331",11.5100595937669,16.7071139056498,23.5351679385869,34.6724614759083
"332",11.5742365830443,16.8462152380289,24.0950341177862,33.9837445275344
"333",11.9652379444408,16.9341841630655,23.6537365527882,33.3279962998801
"334",12.5022777409904,17.0491950004854,24.6159636013384,33.817380843315
"335",11.7396745560366,16.8549604820298,23.392231141696,33.8188325607754
"336",12.1533630223747,17.2276275857186,23.8890703861882,34.0860460578664
"337",12.3431546974899,17.7654582758556,23.5999065608141,33.6789886780153
"338",12.3641789369647,17.5875978341379,23.976869124454,34.8092287087522
"339",12.2884698483662,17.2106857954077,23.6642578852035,34.3545050907559
"340",11.3018951945203,17.0687867383757,23.868170537619,33.9856805197937
"341",11.1797930986467,17.0142246175459,23.6307030458719,33.0667233107027
"342",12.3622488451549,17.1033449566709,23.858125453867,34.5547019215326
"343",11.6465710914775,16.6046081599063,24.5054231594062,34.6255729155741
"344",12.3014842736614,16.503339986823,23.520916508274,33.7509058341017
"345",11.8494403368323,17.7102888313083,23.1799426913456,32.9860587459859
"346",12.1475152748181,17.9289573790113,24.9625983288999,34.4716047500213
"347",12.0934491237934,16.8609572514455,23.812853132605,33.4191340654583
"348",12.3979733388435,17.0504033890519,24.3724431033788,33.8174720993368
"349",11.8726445114286,17.0344748431158,24.6981980753785,33.3534515630852
"350",11.2288916851204,17.0578355275742,23.7033497254896,33.9021807862467
"351",11.6401591199918,15.7515143569063,23.8235111465988,33.3058396690037
"352",12.3549952628792,16.3404251645388,23.0146877238247,33.0813936194719
"353",11.7768652599633,16.9350296298188,24.5605556115887,34.2013069303469
"354",12.7287392777434,17.226180336795,23.4934320495201,33.0305856006245
"355",12.5646813547076,16.729101605433,23.7477650203653,34.3703592779784
"356",11.642191157031,16.8537635062067,23.982878872671,34.6217157166844
"357",12.3751712327974,16.3545410508426,23.7947246935842,32.5894610262071
"358",12.332034559935,17.066842659578,24.0606359092066,33.6148848369088
"359",12.9446601449845,16.5610449714921,22.7320513505525,33.2030184041426
"360",12.225411367738,17.1541707566645,24.1614253759949,33.7210482582318
"361",12.2337940176821,17.5327007306599,24.8470266062403,33.9367499818026
"362",11.7210451516257,17.7078124069983,23.9008289976276,35.3102117279562
"363",10.9886902311109,17.7695708065143,24.1290130549487,34.8679434122215
"364",11.0523257375007,16.5222548940608,24.0879561986411,33.5590397981993
"365",11.6865818325931,15.9147158090739,23.80321641093,33.9227881800572
"366",12.1931538196149,15.9592453484959,24.0302979528275,33.3317687240461
"367",11.2282031083008,17.0681179233969,24.3359396526834,33.9283140424122
"368",11.8504635684057,16.6654901353657,23.3884154706099,34.2385132045704
"369",12.5253459670621,17.3523679740985,23.5406519834382,33.7618250653963
"370",12.411410181331,17.0849529177995,23.533946555511,33.7107416072521
"371",11.5013096662064,17.2332994431381,23.7707340400741,34.4111979593072
"372",11.6517325120871,17.2774520855737,23.1132757342264,33.5755980176618
"373",11.9710946877839,16.2183134228498,23.6706717173938,33.8318205383122
"374",12.1039636311699,16.8406836262509,23.6385208618451,33.3571350192906
"375",12.1321580475139,17.2081375220797,22.7398956199357,33.843787947689
"376",11.7307122410368,16.3984790574494,23.7163772318564,34.338230581097
"377",11.3340737173167,16.1752805104649,24.369653189942,33.9045344805203
"378",11.87859157099,17.0651902405362,23.840417797933,33.6606354438057
"379",11.1541650840211,17.8158403699141,24.0499740097304,33.3901001056442
"380",12.1256675960688,15.8999189931269,24.522865639704,33.8950242653329
"381",11.3012565189736,16.9463171946348,23.5267532891815,33.3906151531608
"382",12.0926579328904,17.2168869956367,23.514643917145,34.4580808302271
"383",11.1350606534981,16.8474756420021,23.3250192559045,33.7077295822333
"384",11.0365699147741,16.4807981904935,24.0851883682708,34.3370632861628
"385",12.1835877871885,16.1859782962446,24.9383507986645,33.9146087821647
"386",12.8468594441372,17.438833590015,23.1832767098335,33.948958019681
"387",11.4728895803329,16.9612123331573,23.7651509078201,34.3963059830653
"388",11.8909972239582,17.0338300152969,23.3732057744538,34.1618831726034
"389",11.9224479461176,17.4021453886418,23.8600223147605,33.8805497318803
"390",12.0447163810044,15.9141722439267,24.386362696545,34.5432860522578
"391",11.5861885593723,17.3226311804672,23.2299943346109,34.0422888910889
"392",11.7374958367187,16.8233508965989,24.2476612358655,33.7471699774156
"393",11.5025433351443,17.7433700371333,23.8534214422707,33.9344628783804
"394",12.010595894292,16.5305347677809,23.7914572392949,34.5752064889383
"395",12.1388400549941,17.6130842052753,25.84150066729,33.4633622077222
"396",11.5948591612202,16.2045822025307,23.9220184968696,33.5707483199222
"397",12.681818559017,16.798409569733,23.8264629200864,34.3096855889738
"398",11.6087761219571,16.9048324929017,24.3077050123527,34.2897661068323
"399",12.3919081898406,16.6461079242633,23.8318927146756,32.7540557721277
"400",11.8802962306043,17.1175399836824,24.064818709344,32.9571879910884
"401",12.3410023366348,17.5214676965626,24.144534909039,33.0147159533448
"402",11.9426688574879,17.3500091956991,24.5340276290612,34.4167072622314
"403",11.4621090397748,16.6310108865519,23.6239939055712,34.4211620872623
