"id","n","EIN","TYPE"
59,"500",10.5520533413535,"IV"
60,"500",3.25274725274724,"IV"
61,"500",5.93972727451251,"IV"
62,"500",4.30858329101727,"IV"
63,"500",3.36811354147232,"IV"
64,"500",10.3758588229247,"IV"
65,"500",6.38669288491748,"IV"
66,"500",9.69388274767555,"IV"
67,"500",3.67496330205075,"IV"
68,"500",7.95659595041628,"IV"
69,"500",4.32965321878742,"IV"
70,"500",6.65215989174841,"IV"
71,"500",28.7485540544389,"IV"
72,"500",5.94190291500295,"IV"
73,"500",3.37500000000004,"IV"
74,"500",30.1651095823277,"IV"
75,"500",15.9260901897029,"IV"
76,"500",8.83699178244729,"IV"
77,"500",3.86917532872348,"IV"
78,"500",3.44047619047617,"IV"
79,"500",6.69671086534244,"IV"
80,"500",12.0445809106874,"IV"
81,"500",24.917433102952,"IV"
82,"500",4.14280827429495,"IV"
83,"500",10.4311787513881,"IV"
84,"500",8.42229965343429,"IV"
85,"500",3.70896771887221,"IV"
86,"500",7.60206749586694,"IV"
87,"500",-44.0988748672697,"IV"
88,"500",23.3130456788228,"IV"
89,"500",10.5244810809745,"IV"
90,"500",2.91262135922329,"IV"
91,"500",42.8150781046826,"IV"
92,"500",23.70855612519,"IV"
93,"500",5.08260456232109,"IV"
94,"500",3.11956521739125,"IV"
95,"500",6.62068917932232,"IV"
96,"500",4.8167949996809,"IV"
97,"500",3.25555555555549,"IV"
98,"500",-68.1166000250498,"IV"
99,"500",7.20225313588552,"IV"
100,"500",40.5035878277484,"IV"
101,"500",3.38709677419352,"IV"
102,"500",4.00274294128312,"IV"
103,"500",15.3079125821351,"IV"
104,"500",6.03443672905459,"IV"
105,"500",6.53574699313829,"IV"
106,"500",4.0131578947369,"IV"
107,"500",5.40276142478405,"IV"
108,"500",12.7046385068075,"IV"
109,"500",-206.002402972485,"IV"
110,"500",9.13863791265886,"IV"
111,"500",38.4572491800941,"IV"
112,"500",5.91742394320567,"IV"
113,"500",11.6864532389668,"IV"
114,"500",6.79938800244255,"IV"
115,"500",8.28825531794885,"IV"
116,"500",-7.51001813354937,"IV"
117,"500",5.17309678268257,"IV"
118,"500",4.74608730251068,"IV"
119,"500",8.25853224045557,"IV"
120,"500",-112.018094882687,"IV"
121,"500",6.15178424271714,"IV"
122,"500",12.6900349477557,"IV"
123,"500",10.5000612815369,"IV"
124,"500",5.234974130695,"IV"
125,"500",3.19062372919686,"IV"
126,"500",5.16385827923496,"IV"
127,"500",3.73170731707323,"IV"
128,"500",3,"IV"
129,"500",3.29347826086956,"IV"
130,"500",8.09049215502929,"IV"
131,"500",4.41840938980302,"IV"
132,"500",19.4369170162985,"IV"
133,"500",8.23547946127424,"IV"
134,"500",4.2733912570682,"IV"
135,"500",4.74198940098046,"IV"
136,"500",6.72415455982397,"IV"
137,"500",7.52549702224373,"IV"
138,"500",3.15053763440863,"IV"
139,"500",-68.8430807699388,"IV"
140,"500",3.30337078651681,"IV"
141,"500",5.11858121731584,"IV"
142,"500",-84.5069343614701,"IV"
143,"500",4.01408450704103,"IV"
144,"500",6.00855831607381,"IV"
145,"500",7.06186449972249,"IV"
146,"500",12.9395057732092,"IV"
147,"500",3.7482989571691,"IV"
148,"500",7.31341671055052,"IV"
149,"500",3.35164835164833,"IV"
150,"500",-49.8690367763973,"IV"
151,"500",3.99089414169625,"IV"
152,"500",15.1085373578828,"IV"
153,"500",7.49136497565823,"IV"
154,"500",11.3346230595813,"IV"
155,"500",4.66894127602515,"IV"
156,"500",-23.777991904802,"IV"
157,"500",-5480.61916726938,"IV"
158,"500",4.59386136240186,"IV"
159,"500",5.30119233941827,"IV"
160,"500",6.95587796772261,"IV"
161,"500",3.57647058823532,"IV"
162,"500",4.45079821969695,"IV"
163,"500",5.50315282026111,"IV"
164,"500",5.1548168351255,"IV"
165,"500",5.88601367087552,"IV"
166,"500",5.5635105662175,"IV"
167,"500",6.38790302758667,"IV"
168,"500",8.85757159674783,"IV"
169,"500",4.21508203515236,"IV"
170,"500",16.0754695137275,"IV"
171,"500",91.4799416356244,"IV"
172,"500",5.49774043507329,"IV"
173,"500",4.7120568370014,"IV"
174,"500",13.0180411901068,"IV"
175,"500",9.22495470904735,"IV"
176,"500",3.31521739130435,"IV"
177,"500",18.1838461405001,"IV"
178,"500",7.35618663334538,"IV"
179,"500",3.67500000000007,"IV"
180,"500",317.610075844456,"IV"
181,"500",7.40664646366195,"IV"
182,"500",4.15487362495771,"IV"
183,"500",5.06836037608619,"IV"
184,"500",3.30769230769231,"IV"
185,"500",5.41100320831906,"IV"
186,"500",9.2890090155354,"IV"
187,"500",45.5499635265224,"IV"
188,"500",3.63750000000003,"IV"
189,"500",-96.9509346913323,"IV"
190,"500",-174.462633893548,"IV"
191,"500",5.37343125520014,"IV"
192,"500",-277.751889392466,"IV"
193,"500",4.58107570909211,"IV"
194,"500",3.17842652947066,"IV"
195,"500",5.16436707859376,"IV"
196,"500",4.37077086599531,"IV"
197,"500",6.37210194526276,"IV"
198,"500",9.1643132235541,"IV"
199,"500",4.52467035199214,"IV"
200,"500",4.11055387338269,"IV"
201,"500",6.50513650758075,"IV"
202,"500",9.01562804532129,"IV"
203,"500",9.90825370572053,"IV"
204,"500",6.4704477851824,"IV"
205,"500",3.52474727641107,"IV"
206,"500",4.43966888500884,"IV"
207,"500",3.87438735788308,"IV"
208,"500",3.71052631578948,"IV"
209,"500",7.29656746276616,"IV"
210,"500",4.756095233895,"IV"
211,"500",3.54022988505754,"IV"
212,"500",7.26590562748285,"IV"
213,"500",8.38540533362676,"IV"
214,"500",4.14164394997504,"IV"
215,"500",9.63857184869065,"IV"
216,"500",4.73045600660495,"IV"
217,"500",12.0774492484526,"IV"
218,"500",3.86379562830994,"IV"
219,"500",5.21346712266545,"IV"
220,"500",3.76829268292229,"IV"
221,"500",7.3335610220406,"IV"
222,"500",4.4541032086696,"IV"
223,"500",4.26069878602692,"IV"
224,"500",3.49251688832453,"IV"
225,"500",7.32267454685592,"IV"
226,"500",4.44261479012649,"IV"
227,"500",-8.957163448138,"IV"
228,"500",5.71867848409554,"IV"
229,"500",3.27472547822814,"IV"
230,"500",7.18110798232305,"IV"
231,"500",7.91392869562513,"IV"
232,"500",13.3701831284129,"IV"
233,"500",6.50203085758274,"IV"
234,"500",3.13978494623657,"IV"
235,"500",5.19155229868303,"IV"
236,"500",3.76829412256135,"IV"
237,"500",9.47496698855229,"IV"
238,"500",80.4680041287654,"IV"
239,"500",4.89686000312227,"IV"
240,"500",5.00160574918279,"IV"
241,"500",7.70886034180938,"IV"
242,"500",73.0365500635947,"IV"
243,"500",8.93160725263959,"IV"
244,"500",5.25049175298036,"IV"
245,"500",6.78019931463131,"IV"
246,"500",5.94140551284747,"IV"
247,"500",8.05984166064922,"IV"
248,"500",3.98019808912039,"IV"
249,"500",3.82618018535708,"IV"
250,"500",7.53392600047849,"IV"
251,"500",5.31464177825907,"IV"
252,"500",3.88333251659362,"IV"
253,"500",3.74934508751247,"IV"
254,"500",3.58994211844139,"IV"
255,"500",6.19392698373742,"IV"
256,"500",4.39586118991064,"IV"
257,"500",10.4122006163316,"IV"
258,"500",7.07453427807917,"IV"
259,"500",11.820852970025,"IV"
260,"500",5.26433182643563,"IV"
261,"500",7.96128082249153,"IV"
262,"500",8.02688677051383,"IV"
263,"500",3.41573033707863,"IV"
264,"500",4.18002236587087,"IV"
265,"500",9.57187655103717,"IV"
266,"500",264.307615998311,"IV"
267,"500",10.5145059789074,"IV"
268,"500",3.73258073067843,"IV"
269,"500",34.9124267633174,"IV"
270,"500",3.15555555555548,"IV"
271,"500",16.4336410163285,"IV"
272,"500",122.807686131934,"IV"
273,"500",-14.5173044783924,"IV"
274,"500",55.7881505608163,"IV"
275,"500",13.310124561199,"IV"
276,"500",11.0995357245152,"IV"
277,"500",5.52976773267739,"IV"
278,"500",11.2759094335204,"IV"
279,"500",7.51445754182319,"IV"
280,"500",5.70825427639333,"IV"
281,"500",5.88118862123238,"IV"
282,"500",4.47418336134507,"IV"
283,"500",3.71437282040765,"IV"
284,"500",4.08700361508936,"IV"
285,"500",5.30027191204098,"IV"
286,"500",3.46511627906985,"IV"
287,"500",7.56296391025524,"IV"
288,"500",14.8792801443907,"IV"
289,"500",10.8256319500669,"IV"
290,"500",255.793422558742,"IV"
291,"500",-119.452723918385,"IV"
292,"500",5.86534497533078,"IV"
293,"500",5.90233181119224,"IV"
294,"500",7.88338393531452,"IV"
295,"500",96.2985007305702,"IV"
296,"500",11.8351580146525,"IV"
297,"500",4.14208660810935,"IV"
298,"500",-78.0253451852796,"IV"
299,"500",4.93630790217509,"IV"
300,"500",13.0726280619881,"IV"
301,"500",10.8900716093711,"IV"
302,"500",10.1091876243306,"IV"
303,"500",6.65627718495207,"IV"
304,"500",5.66897691440089,"IV"
305,"500",3.68180838201465,"IV"
306,"500",5.43987015139639,"IV"
307,"500",7.37425268782138,"IV"
308,"500",11.5505317288589,"IV"
309,"500",7.52549136899467,"IV"
310,"500",3.65081533818681,"IV"
311,"500",7.87944281246548,"IV"
312,"500",61.3673926061402,"IV"
313,"500",3.94548055778881,"IV"
314,"500",3.15625000000003,"IV"
315,"500",3.70886075949368,"IV"
316,"500",-30.6500258940942,"IV"
317,"500",4.70015092588944,"IV"
318,"500",13.7079303315903,"IV"
319,"500",6.20585585834266,"IV"
320,"500",3.54041409116643,"IV"
321,"500",5.33248907568576,"IV"
322,"500",-60.3132748490046,"IV"
323,"500",5.25796977440888,"IV"
324,"500",6.0934682359904,"IV"
325,"500",19.4676281994002,"IV"
326,"500",14.3611148066449,"IV"
327,"500",14.0153087905269,"IV"
328,"500",5.33704081007701,"IV"
329,"500",8.0435565118958,"IV"
330,"500",5.17449584713667,"IV"
331,"500",-16.8049268129952,"IV"
332,"500",6.65021608743389,"IV"
333,"500",3.7916243042917,"IV"
334,"500",5.21009253515351,"IV"
335,"500",4.45488947191259,"IV"
336,"500",5.83933636603655,"IV"
337,"500",3.61038961038968,"IV"
338,"500",4.77808964714115,"IV"
339,"500",3.49530634936701,"IV"
340,"500",-79.8909015464055,"IV"
341,"500",-16.1086785473854,"IV"
342,"500",4.33756396172252,"IV"
343,"500",4.92543886737112,"IV"
344,"500",37.2576998017387,"IV"
345,"500",9.09219880924116,"IV"
346,"500",-19.068924032427,"IV"
347,"500",5.04035275827795,"IV"
348,"500",5.10964332756879,"IV"
349,"500",6.56207621364479,"IV"
350,"500",3.77534441241574,"IV"
351,"500",5.70665551460739,"IV"
352,"500",3.89445527818375,"IV"
353,"500",7.34587754666316,"IV"
354,"500",6.20019694961424,"IV"
355,"500",10.3761961125911,"IV"
356,"500",5.32639047509091,"IV"
357,"500",7.3838283732138,"IV"
358,"500",5.15661604610955,"IV"
359,"500",7.81310346129767,"IV"
360,"500",4.89216195043063,"IV"
361,"500",5.79511833350894,"IV"
362,"500",25.4935718676191,"IV"
363,"500",83.7340129145151,"IV"
364,"500",50.7433745846509,"IV"
365,"500",3.47324387922161,"IV"
366,"500",3.49548694985135,"IV"
367,"500",5.12270677814666,"IV"
368,"500",7.69899621489173,"IV"
369,"500",3.18181818181817,"IV"
370,"500",4.47245219162262,"IV"
371,"500",5.69954540658949,"IV"
372,"500",3.48192771084345,"IV"
373,"500",21.1471064005828,"IV"
374,"500",-29.8369675471617,"IV"
375,"500",7.31251328599624,"IV"
376,"500",3.58333348019344,"IV"
377,"500",3.13978494623657,"IV"
378,"500",4.38553810120461,"IV"
379,"500",3.58886333733558,"IV"
380,"500",7.64822497327133,"IV"
381,"500",12.2163352062663,"IV"
382,"500",-8.75468440084434,"IV"
383,"500",3.24468085106382,"IV"
384,"500",4.56687638963808,"IV"
385,"500",5.58588829312228,"IV"
386,"500",5.57950961056969,"IV"
387,"500",5.94816649555057,"IV"
388,"500",3.18556701030926,"IV"
389,"500",4.81759989881645,"IV"
390,"500",21.157958613862,"IV"
391,"500",11.357845006938,"IV"
392,"500",5.05152851458543,"IV"
393,"500",29.4316714551072,"IV"
394,"500",21.4732274477144,"IV"
395,"500",6.88800911296209,"IV"
396,"500",4.66287440864986,"IV"
397,"500",6.52383115265755,"IV"
398,"500",7.83320109044097,"IV"
399,"500",6.80054327942481,"IV"
400,"500",3.6463414634146,"IV"
401,"500",11.0693045235975,"IV"
402,"500",110.126966027753,"IV"
403,"500",3.972602739726,"IV"
404,"500",21.6191695380476,"IV"
405,"500",15.8230512303603,"IV"
406,"500",9.72112210154174,"IV"
407,"500",3.48275862068972,"IV"
408,"500",4.758805045221,"IV"
409,"500",5.96964100733313,"IV"
410,"500",9.2463185962271,"IV"
411,"500",10.3453439179086,"IV"
412,"500",73.4226632585895,"IV"
413,"500",9.56661785553779,"IV"
414,"500",5.10156914637999,"IV"
415,"500",-7.79730031341237,"IV"
416,"500",5.3817793646535,"IV"
417,"500",-11.9348763395456,"IV"
418,"500",8.63482845923088,"IV"
419,"500",5.76201598951999,"IV"
420,"500",7.1364639158237,"IV"
421,"500",8.17505861293693,"IV"
422,"500",4.35522135279133,"IV"
423,"500",2.96116504854372,"IV"
424,"500",7.84863878629615,"IV"
425,"500",-42.0172752194037,"IV"
426,"500",4.12428495037486,"IV"
427,"500",4.34355586727928,"IV"
428,"500",4.46207672447898,"IV"
429,"500",4.80005014744257,"IV"
430,"500",-28.3844708106711,"IV"
431,"500",21.5667758152153,"IV"
432,"500",11.6692681559826,"IV"
433,"500",6.84062632858276,"IV"
434,"500",4.85654467083355,"IV"
435,"500",4.28325885643804,"IV"
436,"500",8.43355384735867,"IV"
437,"500",3.59036144578318,"IV"
438,"500",6.19770847360102,"IV"
439,"500",4.43463573964818,"IV"
440,"500",3.46153846153854,"IV"
441,"500",22.5459130032793,"IV"
442,"500",43.7010953309594,"IV"
443,"500",9.93887926142927,"IV"
444,"500",15.1825676825242,"IV"
445,"500",4.39338341797546,"IV"
446,"500",7.33186377247694,"IV"
447,"500",4.79328706126351,"IV"
448,"500",5.14406484383704,"IV"
449,"500",4.05083055003614,"IV"
450,"500",8.48798894497599,"IV"
451,"500",6.75603774853751,"IV"
452,"500",7.96174311494207,"IV"
453,"500",-12.8109410644313,"IV"
454,"500",11.7432726633021,"IV"
455,"500",11.3717663437215,"IV"
456,"500",3.67469879518077,"IV"
457,"500",7.41178984764042,"IV"
458,"500",131.647312300819,"IV"
459,"500",3.73417721518981,"IV"
460,"500",7.31771097682453,"IV"
461,"500",5.97550035879654,"IV"
462,"500",4.43890437152943,"IV"
463,"500",11.5271155080641,"IV"
464,"500",-39.9831898993,"IV"
465,"500",10.0777297149104,"IV"
466,"500",3.80960225355902,"IV"
467,"500",5.46624639615755,"IV"
468,"500",5.70624675917893,"IV"
469,"500",8.997945670645,"IV"
470,"500",4.54347780813635,"IV"
471,"500",4.93626060734434,"IV"
472,"500",6.38753651021974,"IV"
473,"500",26.1633415127015,"IV"
474,"500",4.5385646602229,"IV"
475,"500",3.82432432432422,"IV"
476,"500",4.37729582885787,"IV"
477,"500",10.7260971848977,"IV"
478,"500",3.25,"IV"
479,"500",4.56134000814992,"IV"
480,"500",10.6430299718874,"IV"
481,"500",14.151323093998,"IV"
482,"500",34.6863823682126,"IV"
483,"500",4.17531000416187,"IV"
484,"500",8.15697571347291,"IV"
485,"500",-13.994784180815,"IV"
486,"500",8.17798739665174,"IV"
487,"500",4.81465867405355,"IV"
488,"500",3.8515169749886,"IV"
489,"500",6.62124418707789,"IV"
490,"500",6.67283303113224,"IV"
491,"500",11.7956517160904,"IV"
492,"500",3.32978723403781,"IV"
493,"500",7.84664293045717,"IV"
494,"500",3.19540229885053,"IV"
495,"500",9.87444227297081,"IV"
496,"500",7.25055476421225,"IV"
497,"500",7.76200167580579,"IV"
498,"500",7.83814514547588,"IV"
499,"500",10.4392005104967,"IV"
500,"500",17.9299660498029,"IV"
501,"500",13.8414102390561,"IV"
502,"500",6.37468472252295,"IV"
503,"500",9.8397578144186,"IV"
504,"500",12.640369974367,"IV"
505,"500",6.52327288165693,"IV"
506,"500",-31.3031071025423,"IV"
507,"500",6.10186651095755,"IV"
508,"500",5.56667193785318,"IV"
509,"500",29.3256511066877,"IV"
510,"500",4.77108175183949,"IV"
511,"500",4.82131480490895,"IV"
512,"500",4.14396441857679,"IV"
513,"500",6.67040713929521,"IV"
514,"500",-20.3041297548298,"IV"
515,"500",3.3804347826087,"IV"
516,"500",46.1455835540867,"IV"
517,"500",6.0232177235257,"IV"
518,"500",3.7553533346845,"IV"
519,"500",5.2258089283033,"IV"
520,"500",6.76827054334755,"IV"
521,"500",7.39073402497596,"IV"
522,"500",4.10073493723889,"IV"
523,"500",3.48837209302328,"IV"
524,"500",13.5862532275741,"IV"
525,"500",-71.6086695388843,"IV"
526,"500",4.58057915025513,"IV"
527,"500",4.23979470580421,"IV"
528,"500",13.2345415602328,"IV"
529,"500",6.25108784284173,"IV"
530,"500",3.85450192432304,"IV"
531,"500",21.4109006155055,"IV"
532,"500",66.115392243701,"IV"
533,"500",3.86885106527119,"IV"
534,"500",3.26136363636365,"IV"
535,"500",20.0900000871386,"IV"
536,"500",6.39627253944751,"IV"
537,"500",4.29755840784037,"IV"
538,"500",3.99999999999997,"IV"
539,"500",8.63442188219247,"IV"
540,"500",5.25677823187417,"IV"
541,"500",5.38820043802972,"IV"
542,"500",6.52845438047719,"IV"
543,"500",616.148407849386,"IV"
544,"500",6.26118558191351,"IV"
545,"500",6.43706366315052,"IV"
546,"500",4.56679762315023,"IV"
547,"500",5.92135658167663,"IV"
548,"500",16.2566117945248,"IV"
549,"500",12.7711655063938,"IV"
550,"500",10.2496019158354,"IV"
551,"500",58.6220036102778,"IV"
552,"500",5.28180505387759,"IV"
553,"500",5.47184492021553,"IV"
554,"500",6.08798929887862,"IV"
555,"500",3.85714285714288,"IV"
556,"500",4.10713768660383,"IV"
557,"500",4.47034211419406,"IV"
558,"500",6.20837642121844,"IV"
559,"500",4.66418443298458,"IV"
560,"500",7.10117307871915,"IV"
561,"500",4.12044301088613,"IV"
562,"500",27.8772208231014,"IV"
563,"500",4.42628704754551,"IV"
564,"500",4.07464799764057,"IV"
565,"500",3.53918004726853,"IV"
566,"500",7.5814264268547,"IV"
567,"500",10.8360483273529,"IV"
568,"500",14.365906444449,"IV"
569,"500",110.999036598987,"IV"
570,"500",5.11004435723472,"IV"
571,"500",9.75075377531043,"IV"
572,"500",12.1704448271843,"IV"
573,"500",8.92997071986042,"IV"
574,"500",3.10873805008323,"IV"
575,"500",3.64402969919067,"IV"
576,"500",-9.10202002069038,"IV"
577,"500",6.51287385605293,"IV"
578,"500",13.5866834711921,"IV"
579,"500",6.09415256744924,"IV"
580,"500",-17.9999954135967,"IV"
581,"500",12.890851421339,"IV"
582,"500",3.58536585365854,"IV"
583,"500",-45.1969757670542,"IV"
584,"500",212.472328099993,"IV"
585,"500",-13.0996595107698,"IV"
586,"500",4.97377073899576,"IV"
587,"500",6.4155881719802,"IV"
588,"500",16.4238316208779,"IV"
589,"500",15.7351089019353,"IV"
590,"500",53.9338380279664,"IV"
591,"500",3.18423019341906,"IV"
592,"500",6.1765883252825,"IV"
593,"500",4.54930571063024,"IV"
594,"500",6.11060337462909,"IV"
595,"500",11.2094316106596,"IV"
596,"500",9.95237530735285,"IV"
597,"500",17.2381757933556,"IV"
598,"500",3.30083907465167,"IV"
599,"500",4.1449672539937,"IV"
600,"500",121.259500745163,"IV"
601,"500",6.28580361308232,"IV"
602,"500",6.86704522157191,"IV"
603,"500",16.2765787656607,"IV"
604,"500",8.14552300064221,"IV"
605,"500",-4757.5240151457,"IV"
606,"500",7.01846389432764,"IV"
607,"500",3.25531914893615,"IV"
608,"500",12.2950201824673,"IV"
609,"500",5.14241733386795,"IV"
610,"500",5.94269461744506,"IV"
611,"500",4.53664224370324,"IV"
612,"500",3.98221230763043,"IV"
613,"500",-46.4803584958491,"IV"
614,"500",5.1968159744086,"IV"
615,"500",6.55250131627833,"IV"
616,"500",3.93251417677234,"IV"
617,"500",6.01894053049347,"IV"
618,"500",6.28852241650989,"IV"
619,"500",5.59982574628271,"IV"
620,"500",8.56498813956007,"IV"
621,"500",6.02468728535529,"IV"
622,"500",7.8495851182383,"IV"
623,"500",23.4393685311076,"IV"
624,"500",5.60180034776516,"IV"
625,"500",3.89041095890393,"IV"
626,"500",4.63105916737394,"IV"
627,"500",4.94358582924719,"IV"
628,"500",15.8623421285549,"IV"
629,"500",3.93894093317339,"IV"
630,"500",19.3033672050424,"IV"
631,"500",6.2082355509866,"IV"
632,"500",7.19642465224944,"IV"
633,"500",43.2806982868334,"IV"
634,"500",-51.0551571171054,"IV"
635,"500",3.5384615384615,"IV"
636,"500",3.58372700031074,"IV"
637,"500",7.91812754938397,"IV"
638,"500",8.65749365449808,"IV"
639,"500",7.62065143603551,"IV"
640,"500",6.14065686562883,"IV"
641,"500",6.42261753272817,"IV"
642,"500",-26.1558092837411,"IV"
643,"500",46.0755328173381,"IV"
644,"500",8.02654093241729,"IV"
645,"500",13.660548305093,"IV"
646,"500",142.519045921551,"IV"
647,"500",10.2381424238044,"IV"
648,"500",5.10897944841118,"IV"
649,"500",5.91332202776837,"IV"
650,"500",9.73002197094993,"IV"
651,"500",10.1671068474868,"IV"
652,"500",-5087.32956803019,"IV"
653,"500",4.51174055540807,"IV"
654,"500",10.0980680282462,"IV"
655,"500",8.98636243568903,"IV"
656,"500",3.45679012345681,"IV"
657,"500",5.04983905118882,"IV"
658,"500",7.17267038101242,"IV"
659,"500",-180.848140508284,"IV"
660,"500",537.940809743854,"IV"
661,"500",8.70570648337756,"IV"
662,"500",9.58856717980792,"IV"
663,"500",8.82587816774262,"IV"
664,"500",4.62788256141301,"IV"
665,"500",3.43529411764721,"IV"
666,"500",6.03676908155559,"IV"
667,"500",5.80387431351708,"IV"
668,"500",-77.4441362681745,"IV"
669,"500",14.638541698473,"IV"
670,"500",113.291872428031,"IV"
671,"500",4.30686863123091,"IV"
672,"500",7.49247306631504,"IV"
673,"500",4.29241283786407,"IV"
674,"500",3.3076923076923,"IV"
675,"500",23.4862846080506,"IV"
676,"500",-10.6049019846212,"IV"
677,"500",3.17441860464733,"IV"
678,"500",8.71777221857375,"IV"
679,"500",12.1791059074539,"IV"
680,"500",3.54276237010118,"IV"
681,"500",6.46761490067708,"IV"
682,"500",-12.1708546218272,"IV"
683,"500",3.70300864139488,"IV"
684,"500",12.2775575271411,"IV"
685,"500",8.26779492930075,"IV"
686,"500",3.68354430379744,"IV"
687,"500",7.50240312606395,"IV"
688,"500",52.9989265379776,"IV"
689,"500",3.93055555555553,"IV"
690,"500",94.7551497237188,"IV"
691,"500",5.06743567904335,"IV"
692,"500",6.69137165558706,"IV"
693,"500",5.62025541194556,"IV"
694,"500",6.3096444534259,"IV"
695,"500",6.01409751037055,"IV"
696,"500",4.58120710975927,"IV"
697,"500",-9.46866689433382,"IV"
698,"500",6.70231711753103,"IV"
699,"500",-9.63497446300293,"IV"
700,"500",5.06338010096778,"IV"
701,"500",5.74060560061123,"IV"
702,"500",5.24637398849449,"IV"
703,"500",5.31178739696711,"IV"
704,"500",36.3598641540144,"IV"
705,"500",3.7906976744186,"IV"
706,"500",9.91296614563518,"IV"
707,"500",8.10672914874632,"IV"
708,"500",5.59261262346424,"IV"
709,"500",18.2514768915311,"IV"
710,"500",3.99980201771388,"IV"
711,"500",6.58511241946947,"IV"
712,"500",3.83270870944966,"IV"
713,"500",10.760418405831,"IV"
714,"500",11.648549324843,"IV"
715,"500",8.72292597484679,"IV"
716,"500",5.00925349890346,"IV"
717,"500",8.32618296142587,"IV"
718,"500",12.3528186026354,"IV"
719,"500",8.58446372918936,"IV"
720,"500",9.85418149759947,"IV"
721,"500",5.30501197151175,"IV"
722,"500",10.6547265251197,"IV"
723,"500",9.58848476630368,"IV"
724,"500",4.10415190764169,"IV"
725,"500",20.4717648294339,"IV"
726,"500",44.2405287735836,"IV"
727,"500",7.93186429615561,"IV"
728,"500",3.44705882352943,"IV"
729,"500",4.36314363297482,"IV"
730,"500",4.9829859012222,"IV"
731,"500",10.6586078859524,"IV"
732,"500",3.48016573826126,"IV"
733,"500",5.55121836134006,"IV"
734,"500",3.13914156709996,"IV"
735,"500",6.53779093510041,"IV"
736,"500",3.27083333333335,"IV"
737,"500",13.553229674739,"IV"
738,"500",6.33314594164777,"IV"
739,"500",5.95771445028308,"IV"
740,"500",5.30146579449036,"IV"
741,"500",5.07774071817235,"IV"
742,"500",4.97685724456096,"IV"
743,"500",5.48638762031351,"IV"
744,"500",-14.9736987619145,"IV"
745,"500",22.1368256338849,"IV"
746,"500",7.23011445528419,"IV"
747,"500",9.07567913003017,"IV"
748,"500",16.292283319163,"IV"
749,"500",4.00416757139264,"IV"
750,"500",8.58949594135952,"IV"
751,"500",6.1841280868307,"IV"
752,"500",4.93607406159972,"IV"
753,"500",54.3571344668313,"IV"
754,"500",4.89759791752692,"IV"
755,"500",4.33848738671718,"IV"
756,"500",10.4112137886772,"IV"
757,"500",7.51974197917324,"IV"
758,"500",4.35510745367361,"IV"
759,"500",19.5817003650638,"IV"
760,"500",4.90380528223937,"IV"
761,"500",15.1432086763319,"IV"
762,"500",16.544499120398,"IV"
763,"500",3.98595858850546,"IV"
764,"500",3.53590640943175,"IV"
765,"500",3.36046511627903,"IV"
766,"500",3.56706751056866,"IV"
767,"500",6.34945580425199,"IV"
768,"500",7.45681035389024,"IV"
769,"500",13.0153641095334,"IV"
770,"500",3.56790123456789,"IV"
771,"500",9.46196307963869,"IV"
772,"500",3.27173913043475,"IV"
773,"500",5.46553047726349,"IV"
774,"500",2.91919191919193,"IV"
775,"500",8.25905565348089,"IV"
776,"500",6.95276722841708,"IV"
